1.680000000000000000e+02
1.680000000000000000e+02
1.680000000000000000e+02
1.320000000000000000e+02
2.800000000000000000e+01
2.800000000000000000e+01
2.800000000000000000e+01
2.800000000000000000e+01
4.000000000000000000e+01
4.000000000000000000e+01
4.000000000000000000e+01
4.000000000000000000e+01
1.970000000000000000e+02
1.970000000000000000e+02
1.970000000000000000e+02
4.700000000000000000e+01
4.700000000000000000e+01
4.700000000000000000e+01
6.700000000000000000e+01
1.120000000000000000e+02
1.120000000000000000e+02
1.120000000000000000e+02
7.200000000000000000e+01
7.200000000000000000e+01
7.200000000000000000e+01
7.200000000000000000e+01
2.500000000000000000e+01
2.500000000000000000e+01
2.500000000000000000e+01
2.500000000000000000e+01
5.600000000000000000e+01
1.030000000000000000e+02
1.020000000000000000e+02
1.020000000000000000e+02
